,user_id,week,google_search,emails_sent,browsing_time,google_emissions,emails_emissions,browsing_emissions
5540,106,30,6588,1509,417,32.94,6.0360000000000005,15.011999999999999
5541,106,31,1772,598,258,8.86,2.392,9.288
5542,106,32,4953,1649,328,24.765,6.596,11.808
5543,106,33,3327,1145,313,16.635,4.58,11.267999999999999
5544,106,34,2570,688,344,12.85,2.7520000000000002,12.383999999999999
5545,106,35,2710,960,264,13.55,3.8400000000000003,9.504
5546,106,36,4738,1626,417,23.69,6.5040000000000004,15.011999999999999
5547,106,37,5765,2074,397,28.825,8.296000000000001,14.292
5548,106,38,3159,1096,246,15.795,4.384,8.855999999999998
5549,106,39,3642,1832,430,18.21,7.328,15.479999999999999
5550,106,40,3123,718,327,15.615,2.872,11.771999999999998
5551,106,41,3038,1243,199,15.190000000000001,4.972,7.164
5552,106,42,4958,1641,334,24.79,6.564,12.024
5553,106,43,4182,1942,505,20.91,7.768000000000001,18.18
5554,106,44,3430,1427,233,17.15,5.708,8.388
5555,106,45,3400,1475,419,17.0,5.9,15.083999999999998
5556,106,46,5443,1885,491,27.215,7.54,17.676
5557,106,47,5050,1550,455,25.25,6.2,16.38
5558,106,48,5569,1962,396,27.845000000000002,7.848,14.255999999999998
5559,106,49,3274,782,293,16.37,3.128,10.548
5560,106,50,2662,1222,200,13.31,4.888,7.199999999999999
5561,106,51,3412,1426,218,17.06,5.704000000000001,7.847999999999999
5562,107,0,1817,1014,311,9.085,4.056,11.196
5563,107,1,3122,1132,264,15.61,4.5280000000000005,9.504
5564,107,2,5354,2109,405,26.77,8.436,14.579999999999998
5565,107,3,3058,934,286,15.290000000000001,3.736,10.296
5566,107,4,6078,1839,491,30.39,7.356,17.676
5567,107,5,5016,2333,437,25.080000000000002,9.332,15.732
5568,107,6,6077,2483,583,30.385,9.932,20.988
5569,107,7,3675,1601,289,18.375,6.404,10.404
5570,107,8,4346,1430,313,21.73,5.720000000000001,11.267999999999999
5571,107,9,4698,853,292,23.490000000000002,3.412,10.511999999999999
5572,107,10,3509,772,119,17.545,3.088,4.284
5573,107,11,2568,803,103,12.84,3.2119999999999997,3.7079999999999997
5574,107,12,6658,2187,465,33.29,8.748000000000001,16.74
5575,107,13,4096,1300,356,20.48,5.2,12.815999999999999
5576,107,14,3297,1279,307,16.485,5.116,11.052
5577,107,15,3046,986,271,15.23,3.9440000000000004,9.756
5578,107,16,1785,287,137,8.925,1.148,4.9319999999999995
5579,107,17,6346,1675,489,31.73,6.7,17.604
5580,107,18,2860,1718,356,14.3,6.872,12.815999999999999
5581,107,19,3676,1898,286,18.38,7.5920000000000005,10.296
5582,107,20,4901,1402,341,24.505,5.608,12.276
5583,107,21,3495,1207,295,17.475,4.828,10.62
5584,107,22,3143,1565,357,15.715,6.26,12.851999999999999
5585,107,23,4077,1649,417,20.385,6.596,15.011999999999999
5586,107,24,2637,871,215,13.185,3.484,7.739999999999999
5587,107,25,3601,1505,301,18.005,6.0200000000000005,10.836
5588,107,26,3652,1141,489,18.26,4.564,17.604
5589,107,27,4605,2128,403,23.025000000000002,8.512,14.508
5590,107,28,3791,1034,248,18.955,4.136,8.927999999999999
5591,107,29,4985,1686,320,24.925,6.744,11.52
5592,107,30,2982,1225,245,14.91,4.9,8.82
5593,107,31,3234,1603,230,16.17,6.412,8.28
5594,107,32,3825,1135,166,19.125,4.54,5.975999999999999
5595,107,33,3711,1292,376,18.555,5.168,13.535999999999998
5596,107,34,3876,1924,202,19.38,7.696000000000001,7.271999999999999
5597,107,35,3434,767,219,17.17,3.068,7.883999999999999
5598,107,36,5212,1684,527,26.06,6.736,18.971999999999998
5599,107,37,4631,1361,447,23.155,5.444,16.092
5600,107,38,3260,1760,454,16.3,7.04,16.343999999999998
5601,107,39,5390,1847,470,26.95,7.388,16.919999999999998
5602,107,40,3962,1397,441,19.810000000000002,5.588,15.876
5603,107,41,3081,932,202,15.405,3.728,7.271999999999999
5604,107,42,5028,1940,273,25.14,7.76,9.828
5605,107,43,4820,2294,356,24.1,9.176,12.815999999999999
5606,107,44,3141,1288,172,15.705000000000002,5.152,6.192
5607,107,45,3801,1452,341,19.005,5.808,12.275999999999998
5608,107,46,4028,910,306,20.14,3.64,11.016
5609,107,47,1888,745,146,9.440000000000001,2.98,5.255999999999999
5610,107,48,1273,759,128,6.365,3.036,4.608
5611,107,49,5113,1310,368,25.565,5.24,13.248
5612,107,50,4895,1676,470,24.475,6.704000000000001,16.919999999999998
5613,107,51,2572,748,282,12.86,2.992,10.152
5614,108,0,3934,1762,301,19.67,7.048,10.835999999999999
5615,108,1,1737,1389,297,8.685,5.556,10.692
5616,108,2,4793,1879,265,23.965,7.516,9.54
5617,108,3,3181,1358,235,15.905,5.432,8.459999999999999
5618,108,4,4195,1285,370,20.975,5.140000000000001,13.32
5619,108,5,5316,1587,311,26.580000000000002,6.348,11.195999999999998
5620,108,6,3045,1635,384,15.225000000000001,6.54,13.824
5621,108,7,3190,928,289,15.950000000000001,3.712,10.403999999999998
5622,108,8,3974,1688,294,19.87,6.752,10.584
5623,108,9,5062,1444,309,25.310000000000002,5.776000000000001,11.123999999999999
5624,108,10,3954,2055,323,19.77,8.22,11.627999999999998
5625,108,11,5831,1784,366,29.155,7.136,13.175999999999998
5626,108,12,5727,1576,425,28.635,6.304,15.299999999999999
5627,108,13,2691,1022,229,13.455,4.088,8.244
5628,108,14,3949,1445,327,19.745,5.78,11.771999999999998
5629,108,15,2609,1621,283,13.045,6.484,10.187999999999999
5630,108,16,3408,2126,662,17.04,8.504,23.831999999999997
5631,108,17,4112,1650,433,20.56,6.6000000000000005,15.588
5632,108,18,3487,1352,294,17.435000000000002,5.408,10.584
5633,108,19,3869,1583,168,19.345,6.332,6.048
5634,108,20,6296,2255,406,31.48,9.02,14.616
5635,108,21,2456,1371,167,12.28,5.484,6.012
5636,108,22,4194,972,267,20.97,3.888,9.612
5637,108,23,5961,1360,428,29.805,5.44,15.408
5638,108,24,5799,2039,506,28.995,8.156,18.215999999999998
5639,108,25,5251,1965,416,26.255,7.86,14.975999999999999
5640,108,26,2897,969,123,14.485,3.8760000000000003,4.428
5641,108,27,3057,961,292,15.285,3.8440000000000003,10.512
5642,108,28,4686,1678,369,23.43,6.712,13.283999999999999
5643,108,29,4961,2687,564,24.805,10.748000000000001,20.304
5644,108,30,5824,1904,591,29.12,7.6160000000000005,21.275999999999996
5645,108,31,5225,1185,472,26.125,4.74,16.991999999999997
5646,108,32,3409,1307,243,17.045,5.228,8.748
5647,108,33,3799,795,243,18.995,3.18,8.748
5648,108,34,3672,1144,256,18.36,4.576,9.216
5649,108,35,2552,1294,302,12.760000000000002,5.176,10.872
5650,108,36,5368,1776,452,26.84,7.104,16.272
5651,108,37,1781,1268,202,8.905000000000001,5.072,7.271999999999999
5652,108,38,4339,1416,249,21.695,5.664,8.963999999999999
5653,108,39,1614,573,173,8.07,2.292,6.228
5654,108,40,3279,1257,289,16.395,5.0280000000000005,10.404
5655,108,41,5757,1486,422,28.785,5.944,15.191999999999998
5656,108,42,5194,1762,315,25.97,7.048,11.34
5657,108,43,5545,2337,530,27.725,9.348,19.08
5658,108,44,3714,801,278,18.57,3.2039999999999997,10.008
5659,108,45,1457,830,187,7.285,3.3200000000000003,6.731999999999999
5660,108,46,2231,1038,170,11.155000000000001,4.152,6.119999999999999
5661,108,47,3275,1558,326,16.375,6.232,11.735999999999999
5662,108,48,4920,1237,402,24.6,4.948,14.471999999999998
5663,108,49,3627,1420,239,18.135,5.68,8.604
5664,108,50,4750,1911,419,23.75,7.644,15.084
5665,108,51,4052,1671,415,20.259999999999998,6.684,14.939999999999998
5666,109,0,2608,1217,299,13.040000000000001,4.868,10.764
5667,109,1,5543,1981,559,27.715,7.924,20.124
5668,109,2,6555,1949,448,32.775,7.796,16.128
5669,109,3,3421,1680,233,17.105,6.72,8.388
5670,109,4,1535,1055,273,7.675000000000001,4.220000000000001,9.828
5671,109,5,2551,1008,220,12.754999999999999,4.032,7.919999999999999
5672,109,6,3972,1551,443,19.86,6.204000000000001,15.947999999999999
5673,109,7,907,124,65,4.535,0.496,2.34
5674,109,8,4523,1818,367,22.615,7.272,13.211999999999998
5675,109,9,4133,1545,398,20.665,6.180000000000001,14.328
5676,109,10,8045,2567,714,40.225,10.268,25.703999999999997
5677,109,11,3722,1812,354,18.61,7.248,12.744
5678,109,12,3629,1764,376,18.145,7.056,13.536
5679,109,13,2928,1301,262,14.64,5.204000000000001,9.431999999999999
5680,109,14,3089,1534,328,15.445,6.136,11.808
5681,109,15,4800,2058,465,24.0,8.232,16.74
5682,109,16,5623,1637,375,28.115000000000002,6.548,13.5
5683,109,17,3952,2232,451,19.76,8.928,16.235999999999997
5684,109,18,4732,1462,429,23.66,5.848000000000001,15.443999999999999
5685,109,19,3555,1271,205,17.775,5.084,7.379999999999999
5686,109,20,1601,1178,206,8.004999999999999,4.712,7.4159999999999995
5687,109,21,4521,1622,260,22.605,6.488,9.36
5688,109,22,4193,1582,238,20.965,6.328,8.568
5689,109,23,6156,1980,445,30.78,7.920000000000001,16.02
5690,109,24,3025,1319,293,15.125,5.276,10.547999999999998
5691,109,25,4354,1292,337,21.77,5.168,12.132
5692,109,26,2380,1356,227,11.9,5.424,8.171999999999999
5693,109,27,3379,803,238,16.895,3.212,8.568
5694,109,28,4046,1662,302,20.23,6.648,10.872
5695,109,29,1359,1080,228,6.795,4.32,8.208
5696,109,30,1537,853,130,7.6850000000000005,3.412,4.68
5697,109,31,3565,1337,238,17.825000000000003,5.348,8.568
5698,109,32,2674,907,147,13.370000000000001,3.628,5.292
5699,109,33,1990,659,129,9.95,2.636,4.644
5700,109,34,3116,1252,169,15.58,5.008,6.084
5701,109,35,3136,1416,364,15.68,5.664,13.104
5702,109,36,3090,1570,304,15.45,6.28,10.943999999999999
5703,109,37,3602,1491,303,18.01,5.964,10.907999999999998
5704,109,38,2136,1123,222,10.68,4.492,7.992
5705,109,39,3552,1010,299,17.76,4.04,10.764
5706,109,40,4290,1436,410,21.45,5.744000000000001,14.76
5707,109,41,3390,1317,322,16.95,5.268,11.591999999999999
5708,109,42,5457,2042,547,27.285,8.168000000000001,19.692
5709,109,43,4183,1375,299,20.915,5.5,10.764
5710,109,44,3831,1068,292,19.155,4.272,10.511999999999999
5711,109,45,1622,846,167,8.11,3.384,6.012
5712,109,46,2228,439,176,11.14,1.756,6.335999999999999
5713,109,47,3354,2356,418,16.77,9.424,15.047999999999998
5714,109,48,4422,1185,371,22.11,4.74,13.356
5715,109,49,3194,1156,243,15.969999999999999,4.6240000000000006,8.748
5716,109,50,12061,3115,607,60.305,12.46,21.851999999999997
5717,109,51,2608,1394,265,13.04,5.576,9.54
5718,110,0,3351,1354,422,16.755,5.416,15.191999999999998
5719,110,1,4282,1162,306,21.41,4.648,11.015999999999998
5720,110,2,5109,1579,498,25.545,6.316,17.927999999999997
5721,110,3,2039,876,237,10.195,3.504,8.532
5722,110,4,3551,1627,397,17.755,6.508,14.291999999999998
5723,110,5,2792,743,145,13.96,2.972,5.22
5724,110,6,4035,1425,381,20.175,5.7,13.716
5725,110,7,2630,802,264,13.15,3.208,9.504
5726,110,8,3376,1520,299,16.88,6.08,10.764
5727,110,9,3933,1092,229,19.665,4.368,8.244
5728,110,10,5112,2018,480,25.560000000000002,8.072000000000001,17.279999999999998
5729,110,11,4421,956,269,22.105,3.824,9.684
5730,110,12,4265,1663,584,21.325,6.652,21.023999999999997
5731,110,13,4377,1418,278,21.885,5.672000000000001,10.008
5732,110,14,5889,2550,452,29.445,10.2,16.272
5733,110,15,3782,1564,431,18.91,6.256,15.515999999999998
5734,110,16,2888,1392,266,14.440000000000001,5.568,9.575999999999999
5735,110,17,2722,1001,219,13.61,4.0040000000000004,7.884
5736,110,18,1767,322,46,8.834999999999999,1.288,1.6559999999999997
5737,110,19,4389,1841,536,21.945,7.364,19.296
5738,110,20,4890,1145,485,24.45,4.58,17.46
5739,110,21,2136,1040,313,10.68,4.16,11.267999999999999
5740,110,22,2616,1573,351,13.08,6.292,12.636
5741,110,23,4086,1644,389,20.43,6.5760000000000005,14.003999999999998
5742,110,24,4745,1729,430,23.725,6.916,15.479999999999999
5743,110,25,3533,1443,315,17.665,5.772,11.339999999999998
5744,110,26,3005,1157,324,15.025,4.628,11.664
5745,110,27,3027,1073,108,15.135,4.292,3.888
5746,110,28,3261,537,196,16.305,2.148,7.056
5747,110,29,5039,1605,631,25.195,6.42,22.715999999999998
5748,110,30,4628,1506,312,23.14,6.024,11.232
5749,110,31,3898,1817,410,19.490000000000002,7.268000000000001,14.759999999999998
5750,110,32,4155,2102,274,20.775000000000002,8.408000000000001,9.863999999999999
5751,110,33,2755,838,250,13.775,3.3520000000000003,8.999999999999998
5752,110,34,2044,644,163,10.22,2.576,5.867999999999999
5753,110,35,3956,1240,325,19.78,4.96,11.7
5754,110,36,4219,1691,365,21.095,6.764,13.139999999999999
5755,110,37,2960,1693,323,14.8,6.772,11.627999999999998
5756,110,38,2538,1586,204,12.69,6.343999999999999,7.343999999999999
5757,110,39,2920,1113,351,14.600000000000001,4.452,12.636
5758,110,40,785,779,166,3.925,3.116,5.975999999999999
5759,110,41,4980,2184,466,24.900000000000002,8.736,16.776
5760,110,42,3261,1738,424,16.305,6.952,15.264
5761,110,43,1756,1175,241,8.78,4.7,8.675999999999998
5762,110,44,4375,2453,462,21.875,9.812000000000001,16.631999999999998
5763,110,45,6755,1983,492,33.775,7.932,17.712
5764,110,46,2930,1104,271,14.65,4.416,9.755999999999998
5765,110,47,2539,1368,292,12.695,5.472,10.511999999999999
5766,110,48,4959,1535,321,24.795,6.140000000000001,11.556
5767,110,49,6869,1515,364,34.345,6.0600000000000005,13.104
5768,110,50,4636,2209,438,23.18,8.836,15.767999999999999
5769,110,51,4441,1550,466,22.205000000000002,6.2,16.776
5770,111,0,3435,1086,419,17.175,4.344,15.084
5771,111,1,5553,2102,429,27.765,8.408,15.443999999999999
5772,111,2,3503,1253,109,17.515,5.0120000000000005,3.9239999999999995
5773,111,3,5437,1206,391,27.185000000000002,4.824,14.075999999999999
5774,111,4,4628,1707,294,23.14,6.828,10.584
5775,111,5,5527,1872,596,27.634999999999998,7.4879999999999995,21.456
5776,111,6,1978,903,203,9.89,3.612,7.308
5777,111,7,2203,1016,82,11.015,4.064,2.952
5778,111,8,3540,1591,366,17.7,6.364000000000001,13.175999999999998
5779,111,9,5008,1701,559,25.04,6.804,20.124
5780,111,10,5110,1781,540,25.55,7.1240000000000006,19.439999999999998
5781,111,11,2308,1529,299,11.540000000000001,6.1160000000000005,10.764
5782,111,12,5031,2286,569,25.155,9.144,20.483999999999998
5783,111,13,4680,1355,371,23.4,5.42,13.355999999999998
5784,111,14,1662,491,110,8.31,1.9640000000000002,3.9599999999999995
5785,111,15,2947,1492,361,14.735,5.968,12.995999999999999
5786,111,16,1340,148,84,6.7,0.5920000000000001,3.024
5787,111,17,3847,1625,232,19.235,6.5,8.352
5788,111,18,3875,1733,269,19.375,6.932,9.684
5789,111,19,4868,1310,272,24.34,5.24,9.791999999999998
5790,111,20,2511,995,238,12.555,3.98,8.567999999999998
5791,111,21,2893,937,287,14.465,3.748,10.331999999999999
5792,111,22,3059,1687,319,15.295,6.748,11.483999999999998
5793,111,23,4540,1728,334,22.7,6.912000000000001,12.024
5794,111,24,3951,1016,241,19.755,4.064,8.675999999999998
5795,111,25,3933,1692,364,19.665,6.768,13.104
5796,111,26,5002,1935,356,25.01,7.74,12.815999999999999
5797,111,27,824,386,145,4.12,1.544,5.22
5798,111,28,6741,2526,581,33.705,10.104000000000001,20.915999999999997
5799,111,29,974,544,142,4.87,2.176,5.112
5800,111,30,5301,1914,413,26.505,7.656,14.867999999999999
5801,111,31,2828,1501,262,14.139999999999999,6.0040000000000004,9.431999999999999
5802,111,32,4789,1252,375,23.945,5.008,13.5
5803,111,33,2404,1303,240,12.02,5.212,8.639999999999999
5804,111,34,2659,1056,173,13.295000000000002,4.224,6.228
5805,111,35,7234,1799,556,36.17,7.196,20.016
5806,111,36,3568,1472,301,17.84,5.888,10.835999999999999
5807,111,37,8142,2863,711,40.71,11.452,25.595999999999997
5808,111,38,3626,848,245,18.130000000000003,3.392,8.82
5809,111,39,7514,2291,589,37.57,9.164,21.203999999999997
5810,111,40,3824,1730,365,19.12,6.92,13.139999999999999
5811,111,41,4955,2034,307,24.775000000000002,8.136000000000001,11.052
5812,111,42,2116,1013,295,10.58,4.052,10.62
5813,111,43,3397,1294,143,16.985,5.176,5.148
5814,111,44,3086,1633,350,15.43,6.532,12.599999999999998
5815,111,45,4800,1293,285,24.0,5.172000000000001,10.259999999999998
5816,111,46,4472,1630,361,22.36,6.5200000000000005,12.995999999999999
5817,111,47,1944,625,154,9.72,2.5000000000000004,5.544
5818,111,48,6198,1621,518,30.990000000000002,6.484,18.648
5819,111,49,4104,945,150,20.52,3.78,5.3999999999999995
5820,111,50,2765,708,263,13.825,2.8320000000000003,9.468
5821,111,51,4225,1744,415,21.125,6.976,14.939999999999998
5822,112,0,4996,1730,377,24.98,6.920000000000001,13.572
5823,112,1,2749,827,258,13.745000000000001,3.308,9.288
5824,112,2,6959,2300,530,34.795,9.2,19.08
5825,112,3,3318,1197,334,16.59,4.788,12.024
5826,112,4,5530,1784,418,27.65,7.136,15.047999999999998
5827,112,5,2407,925,230,12.035,3.7,8.28
5828,112,6,4525,1707,420,22.625,6.828,15.12
5829,112,7,3525,1314,251,17.625,5.256,9.036
5830,112,8,3393,1650,254,16.965,6.6000000000000005,9.144
5831,112,9,3984,2018,317,19.92,8.072000000000001,11.411999999999999
5832,112,10,2799,1034,136,13.995000000000001,4.136,4.896
5833,112,11,666,778,220,3.33,3.112,7.919999999999999
5834,112,12,6055,2189,331,30.275000000000002,8.756,11.915999999999999
5835,112,13,4263,1754,263,21.315,7.016,9.468
5836,112,14,4130,1663,354,20.65,6.652,12.744
5837,112,15,3246,1291,325,16.23,5.164,11.7
5838,112,16,4528,2014,474,22.64,8.056000000000001,17.064
5839,112,17,2747,990,260,13.735000000000001,3.96,9.36
5840,112,18,3477,1341,263,17.385,5.364,9.468
5841,112,19,3019,787,290,15.094999999999999,3.148,10.44
5842,112,20,3864,1090,387,19.32,4.36,13.931999999999999
5843,112,21,3729,1346,190,18.645,5.384,6.84
5844,112,22,2886,1057,433,14.43,4.228,15.588
5845,112,23,4996,1847,480,24.98,7.388,17.279999999999998
5846,112,24,5495,1772,387,27.475,7.088,13.931999999999999
5847,112,25,2985,2098,325,14.925,8.392000000000001,11.7
5848,112,26,2642,947,261,13.21,3.788,9.395999999999999
5849,112,27,4874,1962,398,24.37,7.848,14.328
5850,112,28,6353,1989,530,31.765,7.956,19.08
5851,112,29,3897,929,301,19.485,3.716,10.835999999999999
5852,112,30,3431,1274,241,17.155,5.096,8.676
5853,112,31,3744,1183,266,18.72,4.732,9.576
5854,112,32,4184,2139,257,20.92,8.556000000000001,9.251999999999999
5855,112,33,2224,1012,244,11.120000000000001,4.048,8.783999999999999
5856,112,34,4704,1860,444,23.52,7.4399999999999995,15.983999999999998
5857,112,35,4234,1151,453,21.17,4.604,16.308
5858,112,36,6240,2106,346,31.2,8.424,12.456
5859,112,37,4513,1549,262,22.565,6.196,9.431999999999999
5860,112,38,2177,546,221,10.885,2.184,7.9559999999999995
5861,112,39,2622,1088,230,13.11,4.352,8.28
5862,112,40,3098,1344,230,15.49,5.376,8.28
5863,112,41,6015,2309,512,30.075000000000003,9.236,18.432
5864,112,42,6508,2529,535,32.54,10.116,19.259999999999998
5865,112,43,4742,1219,386,23.71,4.876,13.895999999999999
5866,112,44,4521,2256,521,22.605,9.024000000000001,18.756
5867,112,45,2418,1527,176,12.09,6.1080000000000005,6.335999999999999
5868,112,46,4897,1813,225,24.485,7.252000000000001,8.1
5869,112,47,3017,1276,120,15.085,5.104,4.319999999999999
5870,112,48,2918,1119,307,14.59,4.476,11.052
5871,112,49,3085,1060,348,15.425,4.24,12.527999999999999
5872,112,50,2065,867,215,10.325000000000001,3.468,7.739999999999999
5873,112,51,1974,791,111,9.870000000000001,3.164,3.996
5874,113,0,1473,480,191,7.365,1.92,6.8759999999999994
5875,113,1,4984,1906,498,24.92,7.6240000000000006,17.927999999999997
5876,113,2,1569,676,135,7.845000000000001,2.704,4.859999999999999
5877,113,3,2605,2117,357,13.025,8.468,12.851999999999999
5878,113,4,5410,1071,344,27.05,4.284,12.383999999999999
5879,113,5,1806,626,84,9.030000000000001,2.504,3.024
5880,113,6,3329,1118,287,16.645,4.472,10.331999999999999
5881,113,7,4676,971,308,23.38,3.8840000000000003,11.088
5882,113,8,3365,1368,179,16.825,5.4719999999999995,6.444
5883,113,9,4745,1193,365,23.725,4.772,13.139999999999999
5884,113,10,2422,1261,284,12.11,5.0440000000000005,10.224
5885,113,11,3543,1123,272,17.715,4.492,9.792
5886,113,12,2164,466,214,10.82,1.8639999999999999,7.703999999999999
5887,113,13,2735,758,203,13.675,3.032,7.308
5888,113,14,5571,1135,290,27.855,4.54,10.44
5889,113,15,2783,1249,232,13.915000000000001,4.996,8.351999999999999
5890,113,16,5285,1665,292,26.425,6.66,10.511999999999999
5891,113,17,4984,1737,487,24.92,6.948,17.532
5892,113,18,4834,1453,278,24.17,5.812,10.008
5893,113,19,4539,1430,312,22.695,5.72,11.232
5894,113,20,4074,1280,408,20.37,5.12,14.687999999999999
5895,113,21,3625,954,296,18.125,3.8160000000000003,10.655999999999999
5896,113,22,3577,1699,332,17.885,6.796,11.951999999999998
5897,113,23,2831,1753,403,14.155000000000001,7.0120000000000005,14.508
5898,113,24,4571,1587,303,22.855,6.348,10.908
5899,113,25,2876,1262,261,14.38,5.048,9.395999999999999
5900,113,26,3156,1463,354,15.780000000000001,5.852,12.743999999999998
5901,113,27,1401,718,134,7.005,2.872,4.824
5902,113,28,2755,883,336,13.775,3.532,12.096
5903,113,29,3739,1202,175,18.695,4.808,6.299999999999999
5904,113,30,3396,1454,214,16.98,5.816,7.703999999999999
5905,113,31,4300,1513,227,21.5,6.052,8.171999999999999
5906,113,32,4980,2391,558,24.9,9.564,20.087999999999997
5907,113,33,5250,1476,459,26.25,5.904,16.524
5908,113,34,2045,905,284,10.225000000000001,3.62,10.224
5909,113,35,2459,652,218,12.295,2.608,7.847999999999999
5910,113,36,2062,1173,239,10.31,4.692,8.604
5911,113,37,1847,911,241,9.235,3.644,8.675999999999998
5912,113,38,3054,890,386,15.27,3.56,13.895999999999999
5913,113,39,5070,1790,318,25.35,7.16,11.447999999999999
5914,113,40,5380,2389,508,26.9,9.556000000000001,18.288
5915,113,41,3548,648,195,17.740000000000002,2.592,7.02
5916,113,42,3531,1467,258,17.655,5.868,9.287999999999998
5917,113,43,4031,1106,308,20.155,4.424,11.088
5918,113,44,2376,554,120,11.88,2.216,4.319999999999999
5919,113,45,6056,2275,319,30.28,9.100000000000001,11.483999999999998
5920,113,46,4940,1115,443,24.7,4.46,15.947999999999999
5921,113,47,4296,1546,393,21.48,6.184,14.148
5922,113,48,4193,1683,359,20.965,6.732,12.924
5923,113,49,5070,1412,245,25.35,5.648,8.82
5924,113,50,2463,905,233,12.315,3.62,8.388
5925,113,51,1028,588,138,5.14,2.3520000000000003,4.968
5926,114,0,4386,1252,260,21.93,5.008,9.36
5927,114,1,3440,1276,328,17.2,5.104,11.808
5928,114,2,3409,1285,417,17.045,5.140000000000001,15.011999999999999
5929,114,3,4693,1541,415,23.465,6.164,14.94
5930,114,4,4641,1254,360,23.205000000000002,5.016,12.959999999999999
5931,114,5,4308,1190,377,21.54,4.76,13.572
5932,114,6,2353,1606,305,11.765,6.424,10.979999999999999
5933,114,7,6032,1691,445,30.16,6.764,16.02
5934,114,8,4537,1281,333,22.685000000000002,5.124,11.988
5935,114,9,2809,1159,297,14.045,4.636,10.692
5936,114,10,4074,1455,228,20.37,5.82,8.208
5937,114,11,5734,1652,448,28.67,6.608,16.128
5938,114,12,4937,492,222,24.685000000000002,1.968,7.991999999999999
5939,114,13,3815,932,300,19.075,3.728,10.799999999999999
5940,114,14,2439,1119,316,12.195,4.476,11.376
5941,114,15,2821,949,243,14.105,3.7960000000000003,8.748
5942,114,16,2993,1177,378,14.965000000000002,4.708,13.607999999999999
5943,114,17,3895,1496,380,19.475,5.984,13.68
5944,114,18,4770,1470,363,23.85,5.88,13.067999999999998
5945,114,19,2637,818,158,13.185,3.272,5.688
5946,114,20,3634,764,280,18.17,3.056,10.08
5947,114,21,3266,1664,227,16.330000000000002,6.656000000000001,8.171999999999999
5948,114,22,2860,1135,242,14.3,4.54,8.712
5949,114,23,3375,1536,391,16.875,6.144,14.075999999999999
5950,114,24,4055,1543,304,20.275,6.172000000000001,10.943999999999999
5951,114,25,3939,1685,313,19.695,6.74,11.267999999999999
5952,114,26,3894,1737,231,19.47,6.948,8.315999999999999
5953,114,27,3493,1429,297,17.465,5.716,10.692
5954,114,28,4555,1807,359,22.775,7.228000000000001,12.924
5955,114,29,5552,2000,452,27.76,8.0,16.272
5956,114,30,3393,1318,429,16.965,5.272,15.443999999999999
5957,114,31,6076,1787,457,30.38,7.148000000000001,16.451999999999998
5958,114,32,2698,1345,308,13.49,5.38,11.088
5959,114,33,3232,1294,245,16.16,5.176,8.82
5960,114,34,3244,794,161,16.22,3.176,5.795999999999999
5961,114,35,3244,1142,218,16.22,4.568,7.848
5962,114,36,2841,1502,194,14.205,6.008,6.983999999999999
5963,114,37,3880,879,310,19.400000000000002,3.516,11.16
5964,114,38,2917,1640,282,14.585,6.5600000000000005,10.152
5965,114,39,2113,965,218,10.565000000000001,3.86,7.848
5966,114,40,2867,1399,229,14.335,5.596,8.244
5967,114,41,2134,834,120,10.67,3.3360000000000003,4.319999999999999
5968,114,42,3294,1216,423,16.47,4.864,15.227999999999998
5969,114,43,5880,1869,465,29.4,7.476,16.74
5970,114,44,4393,2104,456,21.965,8.416,16.416
5971,114,45,2777,1047,282,13.885,4.188000000000001,10.152
5972,114,46,2754,1283,335,13.77,5.132000000000001,12.059999999999999
5973,114,47,1842,914,141,9.21,3.656,5.076
5974,114,48,3245,1703,326,16.225,6.812,11.735999999999999
5975,114,49,2985,1835,549,14.925,7.340000000000001,19.764
5976,114,50,4030,1061,378,20.15,4.244,13.607999999999999
5977,114,51,2997,922,327,14.985000000000001,3.688,11.771999999999998
5978,115,0,6181,1658,335,30.905,6.632000000000001,12.059999999999999
5979,115,1,5393,1674,416,26.965,6.696,14.975999999999999
5980,115,2,5698,1954,404,28.490000000000002,7.816000000000001,14.543999999999999
5981,115,3,5102,2047,593,25.509999999999998,8.188,21.348
5982,115,4,4022,1378,240,20.11,5.512,8.639999999999999
5983,115,5,2427,1221,311,12.135000000000002,4.884,11.196
5984,115,6,5776,1954,419,28.880000000000003,7.816,15.084
5985,115,7,2130,1032,112,10.65,4.128,4.032
5986,115,8,4046,1739,335,20.23,6.956,12.059999999999999
5987,115,9,3660,1795,331,18.3,7.18,11.915999999999999
5988,115,10,2609,1420,348,13.045,5.68,12.527999999999999
5989,115,11,1495,737,150,7.475,2.9480000000000004,5.3999999999999995
5990,115,12,3677,1397,281,18.384999999999998,5.588,10.116
5991,115,13,2267,943,312,11.335,3.7720000000000002,11.232
5992,115,14,5257,1403,218,26.285,5.612,7.847999999999999
5993,115,15,3321,1397,306,16.605,5.588,11.015999999999998
5994,115,16,4526,1503,385,22.630000000000003,6.0120000000000005,13.86
5995,115,17,7729,2500,398,38.645,10.0,14.328
5996,115,18,3443,1857,326,17.215,7.428,11.735999999999999
5997,115,19,3394,1566,352,16.97,6.264,12.671999999999999
5998,115,20,4902,2010,484,24.51,8.040000000000001,17.424
5999,115,21,5589,2767,449,27.945,11.068,16.163999999999998
6000,115,22,1034,988,88,5.17,3.952,3.1679999999999993
